"","Sacral_1","Free_1","Free_2","Sacral_2","Pygo_1","Sacral_3","Sacral_4","Free_3","Pygo_2","Free_4","Pygo_3","Pygo_4"
"CMC2",105.197800095235,88.638620282027,62.1818741200993,147.018423048856,150.248998098655,118.018932816429,150.314915360299,109.49135532312,92.4142412130726,108.611488220005,124.458113923494,163.625751796379
"CMC4",181.536026713015,191.329704755107,167.805879474788,211.103376685538,193.177283269699,172.574854590061,144.350037766637,214.513675735093,218.200291753088,113.593666578721,256.484626666661,169.008177842313
"CMIP",7689.67990076671,6673.83953196628,5204.53768320283,7449.68737510641,8440.77407175656,7470.82112451168,7058.83614434041,6065.59763315531,10097.9672273655,5241.25163336907,8117.52820069927,8941.28614750478
"CMKLR1",271.838563077951,844.228810247111,1230.00857848525,647.635002045988,684.169544913517,593.434822558082,588.13693073514,929.559261518736,731.612742936825,757.291110524808,490.264056874306,516.712900409619
"CMPK1",4735.76291225184,3051.54664702637,3942.16045791534,4583.20509596922,2336.90852399872,4217.50676894937,4300.67674503079,3699.24364770257,2734.77698997204,4773.92330332152,3626.94490102724,6385.71026089554
"CMPK2",124.747833741252,341.582975720982,55.3674221617322,436.531625360451,174.396158507367,323.995372165857,318.524463501587,157.533480617959,284.088222988334,107.615052548262,233.779430207645,304.645314199838
"CMSS1",231.807541802774,343.744893288837,298.984079673354,264.633161487942,232.081041705958,234.924479474212,238.595103746507,275.962905763375,185.684169844785,325.834464660016,236.302229814202,250.821053740503
"CMTM3",1398.29288268179,2249.47522935242,2412.31599326193,1859.21759609477,1320.04476900961,1478.5768186813,1611.70992580765,1351.8830606222,1345.99630952003,1200.70498445052,1157.12408620762,1119.54461755417
"CMTM4",7823.7372743394,4209.25350461236,5637.25538255914,8618.29535318707,5078.95273929917,7684.59126697163,7824.72642736669,7300.16852735988,6332.08689793276,4019.62149981194,7813.95131471021,9879.98124991559
"CMTM6",1702.71483516977,1345.79368598931,1454.88549311136,1347.29190763234,735.146883554132,1014.2947905261,1124.97591416478,1179.82521654301,688.828372004847,1211.66577683969,853.54720021856,1158.2980850849
"CMTM7",5258.02809679544,1677.64803265495,2702.78200798733,4519.87408296356,2598.50276175977,3650.79321419878,3710.15386325818,2914.92802079613,2281.26265809307,1715.86222674174,2860.01382063382,4900.16067221789
"CMTM8",311.869584353129,52.9669804124308,58.7746481409158,14.3248719893758,1.34150891159513,17.8141785383289,40.5611676369062,11.1725872778694,3.42274967455825,47.8289122436721,10.0911984262293,23.6826746021075
"CMTR1",1242.8235674968,1234.45493124482,1282.8205811626,1743.86467954874,2154.46331202178,1572.10125600753,1523.42973742145,1183.17699272637,1995.46306026746,1528.53232045402,1702.88973442619,1992.57412220459
"CMTR2",1162.76152494644,979.348658238006,1234.26761095923,1029.128961342,939.056238116592,1312.68228104311,1192.97551873253,945.200883707753,909.595726013854,1139.92240847419,1138.62355575954,1220.73422721773
"CNBP",3908.14482123712,5216.70709123247,4503.50093798582,3871.48514028655,4337.09831118706,3811.12082104374,3621.87367487197,4519.31155389818,4047.40149016513,4977.19618035713,4441.80917394526,5162.82306325945
"CNDP2",3665.16583163663,1441.99901775883,1187.41825374546,1214.59835657286,1699.69179099103,1293.75471634614,1280.06273160001,1010.0018899194,1279.25269086614,1000.42141443014,1260.55887007647,1332.68868897314
"CNEP1R1",858.339572458463,833.41922240784,868.842624691798,879.09477576906,476.235663616271,827.245915873649,878.029981787145,712.811068328069,537.371698905645,793.162794707563,653.405098098346,839.658463165631
"CNGA2",63.3048708537695,127.553136503405,98.8095533963222,72.3783005778986,119.394293131967,73.4834864706067,89.4731639049401,149.71266952345,149.745298261923,180.354856585514,93.3435854426209,107.648520918671
"CNGA3",428.238832246088,117.82450744806,278.540723798253,159.081473145173,605.020519129404,182.595330017871,134.806233616776,215.63093446288,218.200291753088,197.294263005147,166.504774032783,1204.58694907992
"CNGA4",13.0333557640114,10.8095878392716,31.5168403074476,9.04728757223732,32.1962138782831,6.68031695187334,2.38595103746507,11.1725872778694,23.1035603032682,7.97148537394535,15.1367976393439,15.0707929286139
"CNIH1",2119.78221961813,1166.3545278574,1345.85426177749,1942.90500613796,959.178871790519,2004.095085562,2210.58363621139,1138.48664361489,1205.66357286314,1064.1932974217,1101.62249486336,1388.66591985085
"CNIH3",0,20.538216894616,4.2590324739794,11.3091094652967,5.36603564638052,5.56693079322778,2.38595103746507,4.46903491114777,1.71137483727912,0,0,20.4532189745474
"CNIH4",519.472322594167,398.873791269122,433.569505851103,421.452812740055,273.667817965407,529.971811515285,522.52327720485,451.372526025925,240.448164637717,414.517239445158,394.397671825128,536.08963417498
"CNKSR1",407.757844616927,118.905466231987,35.775872781427,6.03152504815821,24.1471604087124,0,4.77190207493014,33.5177618336083,20.5364980473495,53.8075262741311,20.1823968524586,10.7648520918671
"CNKSR2",406.826890633783,4700.00879251529,7002.70119371693,58.0534285885228,595.629956748238,133.606339037467,95.4380414986028,3240.05031058213,371.36833968957,5980.6069018025,532.310716983595,840.734948374818
"CNN2",350.969651645163,823.690593352495,686.55603480548,604.660386077861,1059.79204016015,499.910385231855,456.909623674561,629.016663744048,1279.25269086614,617.790116480765,891.38919431692,873.029504650419
"CNN3",7340.57215708783,10611.7723818129,11243.8457313056,5962.91645073542,2689.72536774824,4861.0439686465,4769.51612389267,5438.81548686683,2371.10983705022,8396.96340577968,2808.71689530048,3618.06678807652
"CNNM1",145.228821370412,85.3957439302456,238.505818542847,52.7758441713844,147.565980275464,82.3905757397712,109.753747723393,221.217228101815,198.519481124378,127.543765983126,181.641571672127,146.401988449392
"CNNM2",5300.85198002005,2018.15004959201,2127.81262400011,5376.35063980203,6339.97111619859,4508.10055635586,4545.23672637096,3979.67558837709,7731.99151482708,2061.62540483662,5708.25457643703,4295.17598465496
"CNNM4",656.322558116287,411.845296676248,502.56583192957,597.120979767663,945.763782674567,521.06472224612,551.154689654431,747.446088889464,942.111847922157,456.367537658371,727.407219890694,821.358214609457
"CNOT1",13761.3617788297,8256.36319163564,9522.34480532315,12932.3436438822,16145.0597510474,13283.8102588001,14398.021535583,10316.7670923846,16699.5956621697,9064.57530584761,14221.0213821636,13376.405209354
"CNOT10",1023.11842747489,889.629079172052,792.180040160169,1287.73059778178,1235.52970757912,1253.6728146349,1189.39659217634,1047.98868666415,1336.583747915,855.938242027382,1114.23649289615,1292.85873623323
"CNOT11",1051.0470469692,797.747582538243,820.289654488433,921.315451106167,778.075168725176,1182.41610048158,1266.94000089395,738.508019067169,922.431037293447,511.171499604246,777.022278819655,630.82033258341
"CNOT2",5132.34930907105,4498.95045870484,4446.4299028345,6500.47612065252,4515.51899642921,5994.47107814768,6055.54373308635,4323.79127653547,4817.52016694073,4441.1137889593,5474.47514622939,6602.08378794207
"CNOT4",2534.98769610021,2250.55618813635,2391.87263738683,3295.47449818744,1353.58249179949,2902.59771558897,2829.73793043357,1804.37284537591,1565.05228869176,2042.6931270735,2029.17181687427,2597.55880976752
"CNOT6",4695.73189097667,4342.2114350354,4644.90081612194,4065.24788245864,1794.93892371429,3742.09087920772,3989.3101346416,3022.18485866368,2293.24228195402,3634.99733051908,2357.13576572672,2773.02589886496
"CNOT6L",4965.70854608833,5614.49992371766,6846.82060516929,6084.3008923296,5847.63734564318,5899.8332546628,5788.31721689026,6046.60423478293,6561.41112612816,6031.4251210614,5889.05521490697,6362.02758629344
"CNOT7",2542.43532796536,2528.36259560562,2546.04961294489,2598.07941449415,1432.7315175836,3068.49225322715,2725.94906030384,2064.69412895027,1466.64823554821,2573.79334011261,1550.68082483057,2142.20556628155
"CNOT8",1037.08273722205,1131.76384677174,1198.4917381778,1351.06161078744,1187.23538676169,1285.96101323562,1235.92263740691,1140.72116107047,1060.19671169442,1096.07923891749,806.454940896157,1046.34362332948
"CNOT9",612.567720908534,599.932125079573,557.933254091302,768.265503009153,996.741121315182,733.721478547422,693.118776383602,443.551714931416,992.597405621891,488.253479154153,709.747622644793,493.030225807512
"CNP",558.572389886201,1129.60192920388,1293.89406559494,862.508081886625,871.980792536835,827.245915873649,829.117985519111,818.950647467829,783.809675473838,1430.88162462319,920.821856393422,948.383469293489
"CNP1",1.86190796628734,5.4047939196358,19.5915493803053,10.5551688342769,16.0981069391416,3.34015847593667,2.38595103746507,3.35177618336083,17.1137483727912,11.957228060918,1.68186640437155,2.15297041837341
"CNPPD1",1376.88094106949,1316.60779882328,1224.89773951648,1116.58607454029,2028.36147433184,983.119978084026,1260.97512330029,1622.25967274664,2270.13872165076,2018.77867095166,2152.78899759558,1724.5293051171
"CNPY3",533.436632341322,419.412008163738,501.714025434774,324.194471338504,579.531849809097,457.601711203324,499.856742348932,423.441057831251,470.628080251759,592.879224687185,697.133624612006,845.040889211565
"CNR1",15.8262177134424,514.536381149328,402.052665543656,33.1733877648702,211.958408032031,81.2771895811256,60.8417514553593,80.4426284006598,160.869234704238,278.005552416344,189.209970491799,303.568828990651
"CNR2",24.2048035617354,8.64767027141727,12.7770974219382,13.570931358356,24.1471604087124,16.7007923796833,21.4735593371856,6.70355236672165,29.0933722337451,19.9287134348634,30.2735952786878,15.0707929286139
"CNRIP1",106.128754078378,439.950225058354,410.570730491614,359.629680996434,300.497996197309,414.179651016147,403.225725331597,407.799435642234,229.324228195402,186.333470615973,322.918349639337,199.149763699541
"CNST",1870.28655213563,1964.10211039565,1814.34783391523,1959.4917000204,2232.2708288943,2224.54554497382,2317.95143289731,2001.01038146641,1914.1727554967,1529.52875612576,1445.56417455734,2235.85977948079
"CNTD1",26.0667115280227,68.100403387411,40.8867117502023,54.2837254334239,48.2943208174247,64.5763972014423,69.192580086487,56.980195117134,71.8777431657232,27.9001988088087,50.4559921311464,23.6826746021075
"CNTF",35.3762513594594,104.853002040934,66.4409065940787,17.3406345134549,93.9056238116592,17.8141785383289,21.4735593371856,84.9116633118076,58.1867444674902,59.7861403045901,45.4103929180318,34.4475266939746
"CNTFR",174.088394847866,311.316129771022,577.524803471607,104.043807080729,304.522522932095,155.874062210378,275.577344827215,356.405534164035,219.055979171728,385.620604964606,248.916227846989,324.022047965199
"CNTLN",56.7881929717638,65.9384858195567,47.7011637085693,101.78198518767,80.4905346957079,168.121309955479,128.841356023114,20.110657100165,56.475369630211,102.632874189546,190.891836896171,61.3596569236423
"CNTN1",109.852570010953,3807.13683699145,1693.39131165421,244.276764450408,372.939477423446,334.015847593667,522.52327720485,606.67148918831,346.553404549022,793.162794707563,216.119832961744,230.367834765955
"CNTN2",2.79286194943101,327.530511529929,33.2204532970393,7.53940631019777,14.7565980275464,30.06142628343,102.595894610998,30.1659856502474,17.1137483727912,23.9144561218361,21.0233300546443,19.3767337653607
"CNTN3",58.6501009380512,15.1334229749802,5.96264546357116,25.6339814546724,37.5622495246637,32.2881986007211,39.3681921181736,31.2832443780344,15.4023735355121,24.9108917935792,29.4326620765021,12.9178225102405
"CNTN4",89.3715823817922,211.867921649723,172.064911948768,58.8073692195426,118.052784220372,46.7622186631134,28.6314124495808,109.49135532312,90.7028663757935,92.6685174721147,48.7741257267749,89.3482723624967
"CNTN5",5.58572389886201,121.067383799842,12.7770974219382,35.4352096579295,5.36603564638052,6.68031695187334,8.35082863112774,62.5664887560688,47.9184954438154,0,23.5461296612017,0
"CNTNAP1",134.057373572688,1937.07814079747,902.063077988838,143.248719893758,295.131960550929,195.955963921618,334.03314524511,420.08928164789,308.047470710242,426.474467506076,199.301168918028,200.226248908727
"CNTNAP2",237.393265701636,535.074598043944,140.54807164132,131.185669797441,147.565980275464,207.089825508074,144.350037766637,175.40962026255,152.312360517842,159.429707478907,143.799577573767,172.237633469873
"CNTNAP5",580.91528548165,1130.68288798781,808.364363561291,382.247899927027,625.143152803331,316.201669055338,415.155480518922,326.239548513787,255.850538173229,668.608335739666,317.031817224037,345.551752148933
"CNTRL",1415.05005437838,1421.46080086421,1317.74464744923,1850.17030852253,1404.5598304401,1933.95175756733,1970.79555694615,1294.90286550507,1731.91133532647,1430.88162462319,2000.58008799996,1631.95157712705
"COA3",71.6834567020625,85.3957439302456,85.1806494795881,73.1322412089184,155.615033745035,77.937031105189,81.1223352738123,136.305564790007,77.8675550962001,69.7504970220218,90.8207858360635,131.331195520778
"COA4",42.8238832246088,23.7810932463975,67.2927130888746,55.7916066954635,36.2207406130685,34.5149709180123,60.8417514553593,34.6350205613952,29.0933722337451,53.8075262741311,55.5015913442611,30.1415858572278
"COA5",471.99366945384,498.32199939042,404.608085028043,606.168267339901,496.358297290198,536.652128467158,365.050508732156,490.476581498468,452.658644460328,633.733087228655,615.563103999986,556.542853149527
"COA6",181.536026713015,149.172312181948,120.104715766219,103.289866449709,155.615033745035,171.461468431416,156.279792953962,136.305564790007,157.446485029679,215.230105096524,111.844115890708,176.54357430662
"COA7",183.397934679303,189.167787187253,238.505818542847,219.396723626755,245.496130821909,257.192202647124,189.683107478473,180.995913901485,274.675661383299,195.301391661661,184.164371278684,174.390603888246
"COBL",6117.29862323705,1429.0275123517,1810.08880144125,2813.70643496581,1687.61821078667,2148.83528618592,2909.66729018865,1954.08551489936,1409.31717849936,1945.04243124267,2189.79005849175,2295.06646598606
"COBLL1",14076.9551791154,4666.49907021355,7703.73793893394,12382.7209238688,6385.58241919282,12312.9375284612,15445.4540410301,9471.00223544991,5548.27722245892,6307.43780213426,6917.51652118017,11164.2281044753
"COCH",813.653781267567,1531.71859682478,2232.58482286,761.480037329975,2760.82534006278,1154.58144651544,622.733220778383,597.733419366014,705.942120377638,432.453081536535,1010.8017090273,1782.65950641319
"COG1",1434.60008802439,955.567564991608,1382.48194105371,1417.40838631718,2158.48783875657,1592.14220686315,1604.55207269526,1685.9434202305,1933.85356612541,605.832888419847,1333.72005866664,1101.244368998
"COG2",768.037036093527,918.814966338085,864.583592217819,1025.3592581869,876.00531927162,830.586074349585,835.082863112774,776.494815811925,788.088112567036,753.305367837836,898.116659934406,890.253267997406
"COG3",2301.31824633115,1616.0333819711,1821.16228587359,2677.24318075123,2503.25562903651,2448.33616286158,2525.52917315678,2167.48193190667,2135.79579692435,1795.57708048119,2079.62780900542,2684.75411171165
"COG4",1330.3332419123,1443.07997654276,1435.29394373106,1450.58177408205,2762.16684897437,1362.78465818216,1277.67678056254,1707.17133605845,2375.38827414342,1484.68915089732,1744.93639453548,1556.59761248398
"COG5",1544.45265803535,1128.52097041995,1174.64115632352,1653.39180382637,1383.09568785458,1558.74062210378,1500.76320256553,1681.47438531935,1351.13043403187,1212.66221251144,1349.69778950817,1741.75306846409
